Algorithm name	Graph filename	Agents filename	Generation number	Populatiom number	Mutation probability	Weakparent rate	First childmutate	Second child mutate	Result	Run time
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	2068,79	13,9042
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1672,34	10,6999
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1865,68	12,4091
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1831,36	9,9903
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1672,34	10,0061
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	14,6943
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	13,1882
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	15,4999
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1672,34	10,7455
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1544,97	10,1239
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	10,3189
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1519,23	10,2911
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1810,65	11,0271
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1810,65	13,4681
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1868,79	10,4247
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	10,0249
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1862,13	10,056
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1819,23	10,3223
Genetic	g12_negyzet	MultiAgents\a1_0	100	52	0,6	0,025	True	False	1498,52	10,4072
