Algorithm name	Graph filename	Agents filename	Generation number	Populatiom number	Mutation probability	Weakparent rate	First childmutate	Second child mutate	Result	Run time
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	8,9971
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1236,39	6,9482
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	7,1628
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,597
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	6,3884
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	7,0318
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	7,6095
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1069,23	5,4246
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	6,0202
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1065,68	5,4647
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,9788
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	5,9161
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,4114
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	5,8641
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,3439
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	6,1384
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1489,94	5,3094
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,9622
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,4869
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1065,68	6,2579
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	5,6895
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	6,0667
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,7958
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1065,68	5,9967
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	7,9155
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,6221
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	6,1196
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1398,08	5,4779
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,6379
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,6004
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	5,3644
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1065,68	6,5898
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	10,5971
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1044,97	9,7506
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1189,94	6,1107
Genetic	g9_haromszog	MultiAgents\a1_0	100	40	0,6	0,025	True	False	1065,68	5,5935
